date,state,district,pincode,age_0_5,age_5_17,age_18_greater
14-11-2025,Maharashtra,Mumbai Suburban,400058,1,0,0
14-11-2025,Maharashtra,Mumbai Suburban,400059,1,0,0
14-11-2025,Maharashtra,Mumbai Suburban,400060,3,1,0
14-11-2025,Maharashtra,Mumbai Suburban,400064,2,1,0
14-11-2025,Maharashtra,Mumbai Suburban,400091,1,0,0
14-11-2025,Maharashtra,Mumbai Suburban,400097,10,1,0
14-11-2025,Maharashtra,Mumbai Suburban,400098,1,0,0
13-11-2025,Maharashtra,Mumbai Suburban,400042,1,1,0
13-11-2025,Maharashtra,Mumbai Suburban,400066,3,0,0
13-11-2025,Maharashtra,Mumbai Suburban,400068,1,1,0
13-11-2025,Maharashtra,Mumbai Suburban,400070,4,1,0
13-11-2025,Maharashtra,Mumbai Suburban,400078,4,0,0
13-11-2025,Maharashtra,Mumbai Suburban,400091,2,0,0
13-11-2025,Maharashtra,Mumbai Suburban,400102,1,0,0
18-11-2025,Maharashtra,Mumbai Suburban,400051,7,1,0
18-11-2025,Maharashtra,Mumbai Suburban,400053,3,0,0
18-11-2025,Maharashtra,Mumbai Suburban,400067,15,2,0
18-11-2025,Maharashtra,Mumbai Suburban,400079,1,0,0
18-11-2025,Maharashtra,Mumbai Suburban,400084,2,0,0
18-11-2025,Maharashtra,Mumbai Suburban,400088,3,1,0
18-11-2025,Maharashtra,Mumbai Suburban,400089,3,0,0
18-11-2025,Maharashtra,Mumbai Suburban,400091,2,0,0
15-12-2025,Maharashtra,Mumbai Suburban,400029,2,0,0
15-12-2025,Maharashtra,Mumbai Suburban,400051,5,0,0
15-12-2025,Maharashtra,Mumbai Suburban,400054,2,0,1
15-12-2025,Maharashtra,Mumbai Suburban,400059,7,0,1
15-12-2025,Maharashtra,Mumbai Suburban,400061,2,0,0
15-12-2025,Maharashtra,Mumbai Suburban,400070,26,3,0
15-12-2025,Maharashtra,Mumbai Suburban,400077,4,0,0
15-12-2025,Maharashtra,Mumbai Suburban,400086,10,2,1
15-12-2025,Maharashtra,Mumbai Suburban,400089,4,0,0
15-12-2025,Maharashtra,Mumbai Suburban,400091,2,2,0
15-12-2025,Maharashtra,Mumbai Suburban,400102,11,2,0
21-12-2025,Maharashtra,Mumbai Suburban,400054,1,0,0
21-12-2025,Maharashtra,Mumbai Suburban,400061,1,0,0
21-12-2025,Maharashtra,Mumbai Suburban,400068,1,0,0
21-12-2025,Maharashtra,Mumbai Suburban,400071,2,0,0
21-12-2025,Maharashtra,Mumbai Suburban,400093,2,0,0
22-12-2025,Maharashtra,Mumbai Suburban,400024,2,0,0
22-12-2025,Maharashtra,Mumbai Suburban,400050,6,0,0
22-12-2025,Maharashtra,Mumbai Suburban,400051,5,1,0
22-12-2025,Maharashtra,Mumbai Suburban,400052,2,0,0
22-12-2025,Maharashtra,Mumbai Suburban,400056,1,0,0
22-12-2025,Maharashtra,Mumbai Suburban,400060,9,0,0
22-12-2025,Maharashtra,Mumbai Suburban,400084,2,0,0
22-12-2025,Maharashtra,Mumbai Suburban,400086,12,0,0
22-12-2025,Maharashtra,Mumbai Suburban,400087,3,0,0
22-12-2025,Maharashtra,Mumbai Suburban,400092,7,0,0
23-12-2025,Maharashtra,Mumbai Suburban,400054,2,0,0
23-12-2025,Maharashtra,Mumbai Suburban,400056,2,0,0
23-12-2025,Maharashtra,Mumbai Suburban,400060,3,0,0
23-12-2025,Maharashtra,Mumbai Suburban,400076,3,0,0
23-12-2025,Maharashtra,Mumbai Suburban,400078,3,0,0
23-12-2025,Maharashtra,Mumbai Suburban,400082,1,0,0
23-12-2025,Maharashtra,Mumbai Suburban,400088,5,0,0
23-12-2025,Maharashtra,Mumbai Suburban,400089,1,0,0
23-12-2025,Maharashtra,Mumbai Suburban,400092,4,0,0
24-12-2025,Maharashtra,Mumbai Suburban,400024,1,0,0
24-12-2025,Maharashtra,Mumbai Suburban,400064,1,1,0
24-12-2025,Maharashtra,Mumbai Suburban,400072,0,2,0
24-12-2025,Maharashtra,Mumbai Suburban,400076,2,1,4
24-12-2025,Maharashtra,Mumbai Suburban,400089,1,1,0
24-12-2025,Maharashtra,Mumbai Suburban,400102,0,1,0
25-12-2025,Maharashtra,Mumbai Suburban,400024,0,1,0
25-12-2025,Maharashtra,Mumbai Suburban,400051,3,2,0
25-12-2025,Maharashtra,Mumbai Suburban,400060,1,1,0
25-12-2025,Maharashtra,Mumbai Suburban,400061,1,0,0
25-12-2025,Maharashtra,Mumbai Suburban,400063,2,0,0
25-12-2025,Maharashtra,Mumbai Suburban,400066,2,0,0
25-12-2025,Maharashtra,Mumbai Suburban,400068,1,0,0
26-12-2025,Maharashtra,Mumbai Suburban,400050,1,0,0
26-12-2025,Maharashtra,Mumbai Suburban,400052,0,1,0
26-12-2025,Maharashtra,Mumbai Suburban,400055,2,0,0
26-12-2025,Maharashtra,Mumbai Suburban,400056,0,1,0
26-12-2025,Maharashtra,Mumbai Suburban,400072,3,2,0
26-12-2025,Maharashtra,Mumbai Suburban,400074,2,0,0
26-12-2025,Maharashtra,Mumbai Suburban,400078,1,0,0
26-12-2025,Maharashtra,Mumbai Suburban,400092,1,1,0
26-12-2025,Maharashtra,Mumbai Suburban,400095,5,2,0
27-12-2025,Maharashtra,Mumbai Suburban,400059,1,1,0
27-12-2025,Maharashtra,Mumbai Suburban,400064,3,0,0
27-12-2025,Maharashtra,Mumbai Suburban,400068,4,0,0
27-12-2025,Maharashtra,Mumbai Suburban,400070,3,1,0
27-12-2025,Maharashtra,Mumbai Suburban,400071,0,1,0
27-12-2025,Maharashtra,Mumbai Suburban,400076,1,2,0
27-12-2025,Maharashtra,Mumbai Suburban,400078,1,0,0
27-12-2025,Maharashtra,Mumbai Suburban,400089,1,0,0
27-12-2025,Maharashtra,Mumbai Suburban,400101,2,0,0
27-12-2025,Maharashtra,Mumbai Suburban,400104,1,0,0
29-12-2025,Maharashtra,Mumbai Suburban,400050,1,0,0
29-12-2025,Maharashtra,Mumbai Suburban,400053,1,2,0
29-12-2025,Maharashtra,Mumbai Suburban,400055,2,1,0
29-12-2025,Maharashtra,Mumbai Suburban,400061,2,0,0
29-12-2025,Maharashtra,Mumbai Suburban,400072,6,2,0
29-12-2025,Maharashtra,Mumbai Suburban,400091,1,1,0
29-12-2025,Maharashtra,Mumbai Suburban,400092,5,1,0
29-12-2025,Maharashtra,Mumbai Suburban,400097,4,1,1
28-12-2025,Maharashtra,Mumbai Suburban,400043,4,1,0
28-12-2025,Maharashtra,Mumbai Suburban,400050,1,1,0
28-12-2025,Maharashtra,Mumbai Suburban,400058,3,1,0
28-12-2025,Maharashtra,Mumbai Suburban,400060,3,0,0
28-12-2025,Maharashtra,Mumbai Suburban,400066,4,0,0
28-12-2025,Maharashtra,Mumbai Suburban,400068,6,2,0
28-12-2025,Maharashtra,Mumbai Suburban,400076,1,0,0
28-12-2025,Maharashtra,Mumbai Suburban,400079,2,0,0
28-12-2025,Maharashtra,Mumbai Suburban,400080,5,0,0
31-12-2025,Maharashtra,Mumbai Suburban,400053,3,1,1
31-12-2025,Maharashtra,Mumbai Suburban,400058,3,1,0
31-12-2025,Maharashtra,Mumbai Suburban,400068,8,3,1
31-12-2025,Maharashtra,Mumbai Suburban,400069,2,1,0
31-12-2025,Maharashtra,Mumbai Suburban,400075,0,2,0
31-12-2025,Maharashtra,Mumbai Suburban,400076,2,2,0
31-12-2025,Maharashtra,Mumbai Suburban,400084,0,2,0
31-12-2025,Maharashtra,Mumbai Suburban,400088,1,2,0
31-12-2025,Maharashtra,Mumbai Suburban,400095,4,8,0
31-12-2025,Maharashtra,Mumbai Suburban,400103,0,1,0
31-12-2025,Maharashtra,Mumbai Suburban,400104,5,4,0
02-01-2026,Maharashtra,Mumbai Suburban,400057,1,0,0
02-01-2026,Maharashtra,Mumbai Suburban,400071,4,0,0
02-01-2026,Maharashtra,Mumbai Suburban,400078,4,4,0
02-01-2026,Maharashtra,Mumbai Suburban,400088,1,2,0
01-01-2026,Maharashtra,Mumbai Suburban,400052,3,3,1
01-01-2026,Maharashtra,Mumbai Suburban,400063,3,0,1
01-01-2026,Maharashtra,Mumbai Suburban,400065,6,1,1
01-01-2026,Maharashtra,Mumbai Suburban,400067,7,6,0
01-01-2026,Maharashtra,Mumbai Suburban,400071,9,3,1
01-01-2026,Maharashtra,Mumbai Suburban,400079,3,2,0
01-01-2026,Maharashtra,Mumbai Suburban,400087,3,0,0
01-01-2026,Maharashtra,Mumbai Suburban,400092,9,1,0
01-01-2026,Maharashtra,Mumbai Suburban,400095,7,3,1
03-01-2026,Maharashtra,Mumbai Suburban,400051,1,0,0
03-01-2026,Maharashtra,Mumbai Suburban,400070,1,0,0
03-01-2026,Maharashtra,Mumbai Suburban,400074,0,1,0
03-01-2026,Maharashtra,Mumbai Suburban,400086,0,1,0
03-01-2026,Maharashtra,Mumbai Suburban,400095,0,2,0
03-01-2026,Maharashtra,Mumbai Suburban,400104,0,1,0
09-06-2025,Maharashtra,Mumbai Suburban,400042,1,1,1
09-06-2025,Maharashtra,Mumbai Suburban,400052,1,0,0
09-06-2025,Maharashtra,Mumbai Suburban,400064,3,0,0
09-06-2025,Maharashtra,Mumbai Suburban,400066,2,2,0
09-06-2025,Maharashtra,Mumbai Suburban,400068,4,5,0
09-06-2025,Maharashtra,Mumbai Suburban,400070,1,4,0
09-06-2025,Maharashtra,Mumbai Suburban,400076,1,0,0
09-06-2025,Maharashtra,Mumbai Suburban,400080,1,2,0
09-06-2025,Maharashtra,Mumbai Suburban,400081,0,3,0
09-06-2025,Maharashtra,Mumbai Suburban,400086,4,0,0
10-06-2025,Maharashtra,Mumbai Suburban,400053,2,1,0
10-06-2025,Maharashtra,Mumbai Suburban,400063,3,1,0
10-06-2025,Maharashtra,Mumbai Suburban,400081,1,1,1
10-06-2025,Maharashtra,Mumbai Suburban,400093,0,1,0
10-06-2025,Maharashtra,Mumbai Suburban,400101,5,1,0
11-06-2025,Maharashtra,Mumbai Suburban,400043,5,3,1
11-06-2025,Maharashtra,Mumbai Suburban,400050,1,0,0
11-06-2025,Maharashtra,Mumbai Suburban,400061,1,0,0
11-06-2025,Maharashtra,Mumbai Suburban,400064,2,0,0
11-06-2025,Maharashtra,Mumbai Suburban,400070,4,4,0
11-06-2025,Maharashtra,Mumbai Suburban,400083,1,2,0
11-06-2025,Maharashtra,Mumbai Suburban,400093,0,1,0
11-06-2025,Maharashtra,Mumbai Suburban,400094,0,1,1
11-06-2025,Maharashtra,Mumbai Suburban,400097,4,7,0
11-06-2025,Maharashtra,Mumbai Suburban,400101,0,2,0
11-06-2025,Maharashtra,Mumbai Suburban,400103,2,0,0
13-06-2025,Maharashtra,Mumbai Suburban,400043,5,7,0
13-06-2025,Maharashtra,Mumbai Suburban,400055,1,1,0
13-06-2025,Maharashtra,Mumbai Suburban,400061,1,1,0
13-06-2025,Maharashtra,Mumbai Suburban,400075,0,1,0
13-06-2025,Maharashtra,Mumbai Suburban,400078,4,1,0
13-06-2025,Maharashtra,Mumbai Suburban,400099,2,1,0
12-06-2025,Maharashtra,Mumbai Suburban,400042,2,0,0
12-06-2025,Maharashtra,Mumbai Suburban,400057,0,2,0
12-06-2025,Maharashtra,Mumbai Suburban,400058,1,2,1
12-06-2025,Maharashtra,Mumbai Suburban,400063,0,1,0
12-06-2025,Maharashtra,Mumbai Suburban,400075,0,1,0
12-06-2025,Maharashtra,Mumbai Suburban,400084,2,4,0
12-06-2025,Maharashtra,Mumbai Suburban,400091,2,0,0
12-06-2025,Maharashtra,Mumbai Suburban,400099,1,1,0
12-06-2025,Maharashtra,Mumbai Suburban,400103,0,1,0
14-06-2025,Maharashtra,Mumbai Suburban,400054,2,1,0
14-06-2025,Maharashtra,Mumbai Suburban,400057,1,0,0
14-06-2025,Maharashtra,Mumbai Suburban,400072,5,3,0
14-06-2025,Maharashtra,Mumbai Suburban,400074,3,1,0
14-06-2025,Maharashtra,Mumbai Suburban,400083,1,0,0
14-06-2025,Maharashtra,Mumbai Suburban,400086,3,4,0
14-06-2025,Maharashtra,Mumbai Suburban,400088,1,1,0
14-06-2025,Maharashtra,Mumbai Suburban,400094,2,0,0
15-06-2025,Maharashtra,Mumbai Suburban,400088,1,0,0
16-06-2025,Maharashtra,Mumbai Suburban,400068,1,0,0
16-06-2025,Maharashtra,Mumbai Suburban,400075,3,0,1
16-06-2025,Maharashtra,Mumbai Suburban,400086,1,1,0
16-06-2025,Maharashtra,Mumbai Suburban,400094,0,1,0
17-06-2025,Maharashtra,Mumbai Suburban,400053,2,1,0
17-06-2025,Maharashtra,Mumbai Suburban,400054,0,3,0
17-06-2025,Maharashtra,Mumbai Suburban,400070,3,5,0
17-06-2025,Maharashtra,Mumbai Suburban,400072,0,4,1
17-06-2025,Maharashtra,Mumbai Suburban,400083,0,2,0
17-06-2025,Maharashtra,Mumbai Suburban,400098,0,2,0
17-06-2025,Maharashtra,Mumbai Suburban,400101,6,6,1
17-06-2025,Maharashtra,Mumbai Suburban,400104,0,3,0
18-06-2025,Maharashtra,Mumbai Suburban,400051,2,2,0
18-06-2025,Maharashtra,Mumbai Suburban,400059,1,0,0
18-06-2025,Maharashtra,Mumbai Suburban,400066,3,1,0
18-06-2025,Maharashtra,Mumbai Suburban,400089,0,1,0
18-06-2025,Maharashtra,Mumbai Suburban,400092,1,0,0
18-06-2025,Maharashtra,Mumbai Suburban,400102,1,4,0
19-06-2025,Maharashtra,Mumbai Suburban,400053,2,0,0
19-06-2025,Maharashtra,Mumbai Suburban,400055,0,1,0
19-06-2025,Maharashtra,Mumbai Suburban,400056,0,1,0
19-06-2025,Maharashtra,Mumbai Suburban,400059,2,2,1
19-06-2025,Maharashtra,Mumbai Suburban,400060,0,0,1
19-06-2025,Maharashtra,Mumbai Suburban,400064,0,0,1
19-06-2025,Maharashtra,Mumbai Suburban,400072,5,4,0
19-06-2025,Maharashtra,Mumbai Suburban,400074,2,1,0
19-06-2025,Maharashtra,Mumbai Suburban,400089,1,0,0
19-06-2025,Maharashtra,Mumbai Suburban,400102,1,2,0
19-06-2025,Maharashtra,Mumbai Suburban,400103,1,2,0
01-09-2025,Maharashtra,Mumbai Suburban,400043,14,4,0
01-09-2025,Maharashtra,Mumbai Suburban,400059,2,1,0
01-09-2025,Maharashtra,Mumbai Suburban,400060,1,1,0
01-09-2025,Maharashtra,Mumbai Suburban,400067,7,2,0
01-09-2025,Maharashtra,Mumbai Suburban,400068,3,3,0
01-09-2025,Maharashtra,Mumbai Suburban,400072,2,1,0
01-09-2025,Maharashtra,Mumbai Suburban,400074,1,0,0
01-09-2025,Maharashtra,Mumbai Suburban,400077,1,0,0
01-09-2025,Maharashtra,Mumbai Suburban,400078,3,0,0
01-09-2025,Maharashtra,Mumbai Suburban,400081,2,1,0
01-09-2025,Maharashtra,Mumbai Suburban,400084,2,1,0
01-09-2025,Maharashtra,Mumbai Suburban,400104,1,1,0
01-05-2025,Maharashtra,Mumbai Suburban,400072,96,45,52
01-05-2025,Maharashtra,Mumbai Suburban,400065,30,12,10
01-05-2025,Maharashtra,Mumbai Suburban,400101,61,37,17
01-07-2025,Maharashtra,Mumbai Suburban,400080,138,55,11
01-07-2025,Maharashtra,Mumbai Suburban,400051,172,112,14
01-04-2025,Maharashtra,Mumbai Suburban,400072,172,62,12
02-09-2025,Maharashtra,Mumbai Suburban,400024,0,3,0
02-09-2025,Maharashtra,Mumbai Suburban,400049,1,0,0
02-09-2025,Maharashtra,Mumbai Suburban,400051,2,1,1
02-09-2025,Maharashtra,Mumbai Suburban,400053,4,2,0
02-09-2025,Maharashtra,Mumbai Suburban,400068,4,0,0
02-09-2025,Maharashtra,Mumbai Suburban,400102,1,0,0
03-09-2025,Maharashtra,Mumbai Suburban,400024,1,0,0
03-09-2025,Maharashtra,Mumbai Suburban,400059,3,0,1
03-09-2025,Maharashtra,Mumbai Suburban,400065,1,0,0
03-09-2025,Maharashtra,Mumbai Suburban,400078,2,1,0
03-09-2025,Maharashtra,Mumbai Suburban,400080,2,0,0
03-09-2025,Maharashtra,Mumbai Suburban,400084,2,0,0
03-09-2025,Maharashtra,Mumbai Suburban,400099,0,2,0
07-09-2025,Maharashtra,Mumbai Suburban,400053,0,1,0
07-09-2025,Maharashtra,Mumbai Suburban,400101,3,2,0
04-09-2025,Maharashtra,Mumbai Suburban,400050,0,1,0
04-09-2025,Maharashtra,Mumbai Suburban,400055,1,0,2
04-09-2025,Maharashtra,Mumbai Suburban,400067,4,3,0
04-09-2025,Maharashtra,Mumbai Suburban,400068,3,0,0
04-09-2025,Maharashtra,Mumbai Suburban,400075,0,1,0
04-09-2025,Maharashtra,Mumbai Suburban,400081,1,0,0
04-09-2025,Maharashtra,Mumbai Suburban,400088,2,1,0
04-09-2025,Maharashtra,Mumbai Suburban,400097,3,0,0
06-09-2025,Maharashtra,Mumbai Suburban,400054,0,1,0
06-09-2025,Maharashtra,Mumbai Suburban,400055,1,0,0
06-09-2025,Maharashtra,Mumbai Suburban,400063,2,0,0
06-09-2025,Maharashtra,Mumbai Suburban,400072,3,5,0
06-09-2025,Maharashtra,Mumbai Suburban,400081,1,0,0
06-09-2025,Maharashtra,Mumbai Suburban,400102,2,0,0
05-09-2025,Maharashtra,Mumbai Suburban,400051,3,0,0
05-09-2025,Maharashtra,Mumbai Suburban,400078,1,0,0
05-09-2025,Maharashtra,Mumbai Suburban,400084,1,0,0
05-09-2025,Maharashtra,Mumbai Suburban,400102,0,1,0
09-09-2025,Maharashtra,Mumbai Suburban,400043,10,3,0
09-09-2025,Maharashtra,Mumbai Suburban,400052,1,0,0
09-09-2025,Maharashtra,Mumbai Suburban,400060,3,0,0
09-09-2025,Maharashtra,Mumbai Suburban,400066,0,1,0
09-09-2025,Maharashtra,Mumbai Suburban,400069,1,0,0
09-09-2025,Maharashtra,Mumbai Suburban,400072,10,0,0
09-09-2025,Maharashtra,Mumbai Suburban,400081,3,0,0
09-09-2025,Maharashtra,Mumbai Suburban,400086,2,2,0
09-09-2025,Maharashtra,Mumbai Suburban,400088,6,1,0
09-09-2025,Maharashtra,Mumbai Suburban,400089,1,2,0
09-09-2025,Maharashtra,Mumbai Suburban,400093,3,0,0
09-09-2025,Maharashtra,Mumbai Suburban,400104,2,2,0
08-09-2025,Maharashtra,Mumbai Suburban,400063,1,1,0
08-09-2025,Maharashtra,Mumbai Suburban,400068,0,2,0
08-09-2025,Maharashtra,Mumbai Suburban,400086,0,3,0
10-09-2025,Maharashtra,Mumbai Suburban,400055,3,1,0
10-09-2025,Maharashtra,Mumbai Suburban,400060,1,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400066,4,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400071,1,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400076,1,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400080,4,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400081,1,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400083,1,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400087,1,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400089,2,0,0
10-09-2025,Maharashtra,Mumbai Suburban,400091,2,0,0
11-09-2025,Maharashtra,Mumbai Suburban,400024,0,1,0
11-09-2025,Maharashtra,Mumbai Suburban,400049,1,0,0
11-09-2025,Maharashtra,Mumbai Suburban,400058,1,1,0
11-09-2025,Maharashtra,Mumbai Suburban,400067,7,3,0
11-09-2025,Maharashtra,Mumbai Suburban,400071,5,1,0
11-09-2025,Maharashtra,Mumbai Suburban,400074,2,0,0
11-09-2025,Maharashtra,Mumbai Suburban,400076,1,1,0
11-09-2025,Maharashtra,Mumbai Suburban,400078,2,0,0
11-09-2025,Maharashtra,Mumbai Suburban,400089,1,1,1
11-09-2025,Maharashtra,Mumbai Suburban,400091,1,0,0
11-09-2025,Maharashtra,Mumbai Suburban,400097,3,2,0
11-09-2025,Maharashtra,Mumbai Suburban,400101,6,2,0
11-09-2025,Maharashtra,Mumbai Suburban,400102,4,2,0
11-09-2025,Maharashtra,Mumbai Suburban,400103,4,0,0
14-09-2025,Maharashtra,Mumbai Suburban,400059,2,1,0
14-09-2025,Maharashtra,Mumbai Suburban,400072,1,0,0
14-09-2025,Maharashtra,Mumbai Suburban,400075,1,0,0
14-09-2025,Maharashtra,Mumbai Suburban,400086,1,1,0
12-09-2025,Maharashtra,Mumbai Suburban,400042,2,0,0
12-09-2025,Maharashtra,Mumbai Suburban,400055,3,1,0
12-09-2025,Maharashtra,Mumbai Suburban,400056,1,0,1
12-09-2025,Maharashtra,Mumbai Suburban,400057,1,0,0
12-09-2025,Maharashtra,Mumbai Suburban,400058,2,1,0
12-09-2025,Maharashtra,Mumbai Suburban,400059,2,1,0
12-09-2025,Maharashtra,Mumbai Suburban,400064,2,0,0
12-09-2025,Maharashtra,Mumbai Suburban,400068,5,2,0
12-09-2025,Maharashtra,Mumbai Suburban,400078,3,1,0
12-09-2025,Maharashtra,Mumbai Suburban,400079,2,0,0
12-09-2025,Maharashtra,Mumbai Suburban,400089,0,1,0
12-09-2025,Maharashtra,Mumbai Suburban,400094,1,0,0
12-09-2025,Maharashtra,Mumbai Suburban,400104,1,1,0
15-09-2025,Maharashtra,Mumbai Suburban,400063,2,0,0
15-09-2025,Maharashtra,Mumbai Suburban,400066,1,0,0
15-09-2025,Maharashtra,Mumbai Suburban,400071,2,1,0
15-09-2025,Maharashtra,Mumbai Suburban,400072,3,2,0
15-09-2025,Maharashtra,Mumbai Suburban,400092,1,1,0
15-09-2025,Maharashtra,Mumbai Suburban,400095,2,3,0
15-09-2025,Maharashtra,Mumbai Suburban,400104,4,1,0
13-09-2025,Maharashtra,Mumbai Suburban,400064,6,0,0
13-09-2025,Maharashtra,Mumbai Suburban,400078,3,1,0
13-09-2025,Maharashtra,Mumbai Suburban,400089,2,0,0
13-09-2025,Maharashtra,Mumbai Suburban,400101,3,2,0
13-09-2025,Maharashtra,Mumbai Suburban,400103,0,1,0
16-09-2025,Maharashtra,Mumbai Suburban,400049,1,0,0
16-09-2025,Maharashtra,Mumbai Suburban,400056,1,0,0
16-09-2025,Maharashtra,Mumbai Suburban,400074,0,1,0
16-09-2025,Maharashtra,Mumbai Suburban,400088,2,0,0
16-09-2025,Maharashtra,Mumbai Suburban,400093,1,0,0
16-09-2025,Maharashtra,Mumbai Suburban,400097,7,8,0
17-09-2025,Maharashtra,Mumbai Suburban,400024,2,0,0
17-09-2025,Maharashtra,Mumbai Suburban,400050,4,0,0
17-09-2025,Maharashtra,Mumbai Suburban,400055,2,0,0
17-09-2025,Maharashtra,Mumbai Suburban,400058,1,1,0
17-09-2025,Maharashtra,Mumbai Suburban,400060,5,1,0
17-09-2025,Maharashtra,Mumbai Suburban,400074,3,2,0
17-09-2025,Maharashtra,Mumbai Suburban,400077,0,1,0
17-09-2025,Maharashtra,Mumbai Suburban,400078,3,0,0
17-09-2025,Maharashtra,Mumbai Suburban,400081,2,0,0
17-09-2025,Maharashtra,Mumbai Suburban,400083,1,2,0
17-09-2025,Maharashtra,Mumbai Suburban,400093,2,1,0
17-09-2025,Maharashtra,Mumbai Suburban,400099,1,1,0
17-09-2025,Maharashtra,Mumbai Suburban,400102,8,1,0
17-09-2025,Maharashtra,Mumbai Suburban,400103,1,0,0
17-09-2025,Maharashtra,Mumbai Suburban,400104,3,2,0
20-09-2025,Maharashtra,Mumbai Suburban,400067,6,1,0
20-09-2025,Maharashtra,Mumbai Suburban,400068,5,2,0
20-09-2025,Maharashtra,Mumbai Suburban,400074,1,0,0
20-09-2025,Maharashtra,Mumbai Suburban,400078,8,2,0
20-09-2025,Maharashtra,Mumbai Suburban,400080,7,2,0
20-09-2025,Maharashtra,Mumbai Suburban,400081,3,0,0
20-09-2025,Maharashtra,Mumbai Suburban,400083,6,0,0
20-09-2025,Maharashtra,Mumbai Suburban,400089,2,0,0
20-09-2025,Maharashtra,Mumbai Suburban,400091,1,0,0
20-09-2025,Maharashtra,Mumbai Suburban,400092,1,1,0
20-09-2025,Maharashtra,Mumbai Suburban,400099,4,0,0
20-09-2025,Maharashtra,Mumbai Suburban,400101,2,2,0
19-09-2025,Maharashtra,Mumbai Suburban,400054,1,1,0
19-09-2025,Maharashtra,Mumbai Suburban,400065,1,0,0
19-09-2025,Maharashtra,Mumbai Suburban,400066,1,0,0
19-09-2025,Maharashtra,Mumbai Suburban,400068,3,1,0
19-09-2025,Maharashtra,Mumbai Suburban,400070,5,2,0
19-09-2025,Maharashtra,Mumbai Suburban,400093,2,0,0
18-09-2025,Maharashtra,Mumbai Suburban,400060,1,0,0
18-09-2025,Maharashtra,Mumbai Suburban,400080,2,0,0
18-09-2025,Maharashtra,Mumbai Suburban,400084,1,0,0
18-09-2025,Maharashtra,Mumbai Suburban,400086,6,1,0
18-09-2025,Maharashtra,Mumbai Suburban,400087,1,0,0
18-09-2025,Maharashtra,Mumbai Suburban,400091,1,0,0
18-09-2025,Maharashtra,Mumbai Suburban,400094,1,0,0
18-09-2025,Maharashtra,Mumbai Suburban,400102,3,1,0
18-09-2025,Maharashtra,Mumbai Suburban,400104,4,0,0
23-09-2025,Maharashtra,Mumbai Suburban,400024,1,0,0
23-09-2025,Maharashtra,Mumbai Suburban,400051,3,0,0
23-09-2025,Maharashtra,Mumbai Suburban,400069,3,1,0
23-09-2025,Maharashtra,Mumbai Suburban,400074,0,1,0
23-09-2025,Maharashtra,Mumbai Suburban,400075,2,2,0
23-09-2025,Maharashtra,Mumbai Suburban,400086,1,0,0
22-09-2025,Maharashtra,Mumbai Suburban,400070,8,0,0
22-09-2025,Maharashtra,Mumbai Suburban,400088,4,1,0
21-09-2025,Maharashtra,Mumbai Suburban,400095,0,2,0
21-09-2025,Maharashtra,Mumbai Suburban,400101,1,1,0
25-09-2025,Maharashtra,Mumbai Suburban,400050,0,1,0
25-09-2025,Maharashtra,Mumbai Suburban,400060,3,1,0
25-09-2025,Maharashtra,Mumbai Suburban,400063,1,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400077,1,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400082,1,1,0
25-09-2025,Maharashtra,Mumbai Suburban,400084,2,0,0
25-09-2025,Maharashtra,Mumbai Suburban,400095,6,1,0
25-09-2025,Maharashtra,Mumbai Suburban,400104,2,2,0
26-09-2025,Maharashtra,Mumbai Suburban,400029,1,0,0
26-09-2025,Maharashtra,Mumbai Suburban,400043,5,1,0
26-09-2025,Maharashtra,Mumbai Suburban,400059,1,0,0
26-09-2025,Maharashtra,Mumbai Suburban,400060,2,0,0
26-09-2025,Maharashtra,Mumbai Suburban,400067,6,3,0
26-09-2025,Maharashtra,Mumbai Suburban,400072,2,0,0
26-09-2025,Maharashtra,Mumbai Suburban,400089,2,0,0
24-09-2025,Maharashtra,Mumbai Suburban,400043,15,8,0
24-09-2025,Maharashtra,Mumbai Suburban,400050,1,1,0
24-09-2025,Maharashtra,Mumbai Suburban,400051,2,0,0
24-09-2025,Maharashtra,Mumbai Suburban,400057,2,0,0
24-09-2025,Maharashtra,Mumbai Suburban,400078,5,1,0
24-09-2025,Maharashtra,Mumbai Suburban,400084,0,2,0
24-09-2025,Maharashtra,Mumbai Suburban,400089,2,0,0
24-09-2025,Maharashtra,Mumbai Suburban,400092,2,0,0
24-09-2025,Maharashtra,Mumbai Suburban,400093,1,1,0
24-09-2025,Maharashtra,Mumbai Suburban,400097,7,0,0
24-09-2025,Maharashtra,Mumbai Suburban,400099,1,0,0
24-09-2025,Maharashtra,Mumbai Suburban,400101,6,0,0
29-09-2025,Maharashtra,Mumbai Suburban,400051,1,0,0
27-09-2025,Maharashtra,Mumbai Suburban,400055,1,0,0
27-09-2025,Maharashtra,Mumbai Suburban,400089,0,1,0
